start,end,duration_hours,mean_cf,min_cf,mean_cf_ma,mean_solar_cf,mean_wind_cf,severity,year
1981-10-26 01:00:00,1981-10-27 16:00:00,40,0.0524588370303879,0.005631087166228,0.0520328782186495,0.0674199908971786,0.0320508265273368,0.3016465187844805,1981
1979-01-27 11:00:00,1979-01-30 13:00:00,75,0.056368179633643,0.0047817510198801,0.0535343702170253,0.0493254363536834,0.0659749506318822,0.2723865274767751,1979
1997-10-15 09:00:00,1997-10-16 23:00:00,39,0.0537812281563484,0.007630133396713,0.0523318504323105,0.0706443786621093,0.0307787620323769,0.242532101902412,1997
1997-12-07 18:00:00,1997-12-08 22:00:00,29,0.0521426685394845,0.0299031456559896,0.0551216418195883,0.0211594775319099,0.0944057917024226,0.2278626123549471,1997
1980-01-28 11:00:00,1980-01-29 11:00:00,25,0.0511929316013946,0.0099435313101857,0.0544280296483529,0.0580504238605499,0.0418388584351286,0.2201767099651329,1980
1979-09-22 15:00:00,1979-09-24 15:00:00,49,0.0562875948123446,0.0035811591191741,0.0557376234797159,0.0722098052501678,0.0345686347560679,0.1819078541951108,1979
1981-09-28 10:00:00,1981-09-29 09:00:00,24,0.0540427411146477,0.0126134994133753,0.0567796440890549,0.065561793744564,0.038329985706096,0.1429742132484533,1981
1982-11-14 11:00:00,1982-11-15 16:00:00,30,0.0560283385830465,0.0044502599257975,0.0551713094787445,0.0617540478706359,0.0482181024519687,0.1191498425086027,1982
1980-10-12 14:00:00,1980-10-13 14:00:00,25,0.0558007493971358,0.0066874434258788,0.0576322519854559,0.051868163049221,0.0611650585494142,0.1049812650716047,1980
1980-02-07 12:00:00,1980-02-08 13:00:00,26,0.0565780777069605,0.010855624448508,0.0577796759355145,0.048567771911621,0.0675046718183984,0.0889699796190254,1980
1982-10-23 14:00:00,1982-10-24 14:00:00,25,0.0585002646791381,0.0228636247962713,0.0558287446726614,0.0391980484127998,0.0848297784303097,0.0374933830215452,1982
1983-03-01 03:00:00,1983-03-02 13:00:00,35,0.0592459664830108,0.0003264884861418,0.0540362002401051,0.0976423919200897,0.0068706916248861,0.0263911730946201,1983
1979-12-30 21:00:00,1979-12-31 23:00:00,27,0.0624565953920093,0.032316190905869,0.0568827595387489,0.0242275204509496,0.1146035895068594,-0.0663280755842514,1979
1979-02-22 12:00:00,1979-02-24 15:00:00,52,0.0613877214586876,0.0016654577321334,0.0539541493242387,0.0858193263411521,0.0280613821950998,-0.0721615158517586,1979
1983-12-20 07:00:00,1983-12-21 20:00:00,38,0.064674614402994,0.0254703034088015,0.0584504297026704,0.032338336110115,0.1087834438745011,-0.1776353473137738,1983
1981-02-13 07:00:00,1981-02-15 14:00:00,56,0.0666129805657131,0.0008203439377248,0.055943232658587,0.0904777273535728,0.0340598794691106,-0.3703269116799347,1981
